xcoord,ycoord,ID_GRID,L15_KOTLY,L15_PIECE,L15_KOMINK,L15_SUMA_P,L16_KOTLY,L16_PIECE,L16_KOMINK,L16_SUMA_P,L17_KOTLY,L17_PIECE,L17_KOMINK,L17_SUMA_P,INW_DWD
19.9391614241858,50.083507751666,40714,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9405584969016,50.0835205104457,40715,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9419555706187,50.0835332524159,40716,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9433526453357,50.0835459775765,40717,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9447497210514,50.0835586859276,40718,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9461467977643,50.0835713774691,40719,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9475438754733,50.0835840522009,40720,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.948940954177,50.083596710123,40721,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.950338033874,50.0836093512355,40722,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.951735114563,50.0836219755383,40723,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9531321962428,50.0836345830313,40724,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.954529278912,50.0836471737146,40725,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9559263625692,50.083659747588,40726,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9573234472133,50.0836723046516,40727,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9587205328427,50.0836848449053,40728,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9601176194563,50.0836973683492,40729,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9615147070527,50.0837098749831,40730,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9629117956306,50.0837223648071,40731,1,0,0,1,1,1,0,2,0,0,0,0,2017-04-30
19.9643088851887,50.0837348378211,40732,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9657059757256,50.0837472940251,40733,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.96710306724,50.0837597334191,40734,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9685001597307,50.0837721560031,40735,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9698972531962,50.0837845617769,40736,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9712943476353,50.0837969507406,40737,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9726914430467,50.0838093228942,40738,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.974088539429,50.0838216782376,40739,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9754856367809,50.0838340167709,40740,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9768827351011,50.0838463384938,40741,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9782798343883,50.0838586434066,40742,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9796769346412,50.083870931509,40743,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9810740358584,50.0838832028012,40744,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9838682411805,50.0839076949544,40746,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9852653452828,50.0839199158155,40747,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9866624503441,50.0839321198661,40748,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9950451007786,50.0840049911495,40754,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9964422125164,50.0840170775264,40755,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9978393252028,50.0840291470927,40756,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9992364388363,50.0840411998483,40757,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0006335534157,50.0840532357932,40758,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0020306689396,50.0840652549274,40759,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0034277854068,50.0840772572508,40760,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0048249028159,50.0840892427635,40761,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0062220211656,50.0841012114653,40762,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0090162606814,50.0841250984365,40764,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0104133818449,50.0841370167058,40765,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0118105039438,50.0841489181641,40766,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0132076269766,50.0841608028116,40767,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0146047509421,50.084172670648,40768,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.016001875839,50.0841845216735,40769,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0173990016659,50.0841963558879,40770,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0187961284215,50.0842081732913,40771,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0201932561045,50.0842199738836,40772,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0215903847136,50.0842317576649,40773,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0229875142474,50.084243524635,40774,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0243846447047,50.0842552747939,40775,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0257817760841,50.0842670081417,40776,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0271789083843,50.0842787246782,40777,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.028576041604,50.0842904244035,40778,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0299731757418,50.0843021073176,40779,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0313703107965,50.0843137734204,40780,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0327674467667,50.0843254227118,40781,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0341645836511,50.084337055192,40782,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.0355617214484,50.0843486708607,40783,5,0,0,5,5,0,0,5,5,0,0,5,2015-10-30
20.0369588601572,50.0843602697181,40784,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0383559997763,50.084371851764,40785,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0397531403043,50.0843834169985,40786,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.04115028174,50.0843949654215,40787,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0425474240819,50.0844064970331,40788,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0439445673287,50.0844180118331,40789,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0495331493395,50.0844639029173,40793,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.0509302970914,50.0844753336593,40794,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
20.0523274457404,50.0844867475897,40795,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.053724595285,50.0844981447083,40796,4,0,0,4,4,0,0,4,4,0,0,4,2015-10-30
20.0551217457241,50.0845095250152,40797,3,0,2,5,3,0,2,5,2,0,2,4,2017-07-31
20.0565188970563,50.0845208885103,40798,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.0579160492803,50.0845322351936,40799,0,0,1,1,0,0,1,1,0,0,1,1,2015-10-30
20.0593132023947,50.0845435650652,40800,0,0,2,2,0,0,2,2,0,0,2,2,2015-10-30
20.0607103563982,50.0845548781249,40801,0,0,1,1,0,0,1,1,0,0,1,1,2015-10-30
20.0621075112896,50.0845661743727,40802,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0635046670674,50.0845774538087,40803,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0649018237304,50.0845887164327,40804,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0662989812773,50.0845999622449,40805,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0676961397067,50.084611191245,40806,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0690932990173,50.0846224034332,40807,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0718876202768,50.0846447773735,40809,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0732847822232,50.0846559391255,40810,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1375551572412,50.08515120545,40856,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1473355861076,50.0852234532718,40863,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.1487327934659,50.0852337071359,40864,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.1501300016289,50.0852439441867,40865,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
20.1515272105952,50.0852541644239,40866,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1529244203635,50.0852643678478,40867,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.165499344152,50.0853554420536,40876,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1710882197358,50.0853954823239,40880,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.1724854405939,50.0854054503571,40881,1,0,1,2,1,0,0,1,1,0,0,1,2016-12-31
20.1724699611336,50.0863044579298,40884,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.1808534594385,50.0863639149221,40890,1,0,2,3,1,0,2,3,1,0,2,3,2015-10-30
20.1850452190626,50.0863934164234,40893,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
19.8413472304934,50.083471785058,40954,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8427442559568,50.0834857208711,40955,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.8441412825139,50.0834996398764,40956,2,0,2,4,2,0,2,4,2,0,2,4,2015-06-30
19.8455383101634,50.0835135420737,40957,0,1,3,4,0,1,3,4,0,0,3,3,2017-04-30
19.8469353389038,50.083527427463,40958,0,4,1,5,0,1,0,1,0,1,0,1,2016-12-31
19.848332368734,50.0835412960442,40959,1,1,0,2,0,1,0,1,0,1,0,1,2016-12-31
19.8497293996526,50.0835551478174,40960,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8511264316583,50.0835689827825,40961,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8525234647497,50.0835828009395,40962,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8539204989256,50.0835966022884,40963,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8553175341845,50.083610386829,40964,2,3,0,5,1,3,0,4,2,3,0,5,2017-04-30
19.8567145705253,50.0836241545614,40965,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8581116079466,50.0836379054856,40966,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.859508646447,50.0836516396015,40967,0,3,0,3,0,3,0,3,0,3,0,3,2015-06-30
19.8762731921466,50.0838151379355,40979,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.8776702445562,50.083828653541,40980,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8790672980264,50.0838421523377,40981,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.880464352556,50.0838556343258,40982,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8818614081436,50.083869099505,40983,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.883258464788,50.0838825478755,40984,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8846555224878,50.0838959794371,40985,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.8916408267721,50.0839628851117,40990,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8930378907767,50.0839762158197,40991,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8944349558276,50.0839895297186,40992,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8958320219233,50.0840028268085,40993,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8972290890626,50.0840161070893,40994,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8986261572441,50.0840293705609,40995,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9000232264665,50.0840426172234,40996,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9014202967285,50.0840558470767,40997,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.9028173680288,50.0840690601207,40998,1,0,0,1,1,0,0,1,0,0,0,0,2017-04-30
19.904214440366,50.0840822563555,40999,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9056115137389,50.084095435781,41000,2,0,2,4,1,0,2,3,1,0,2,3,2016-12-31
19.9070085881461,50.0841085983972,41001,1,1,3,5,1,1,3,5,1,1,3,5,2015-06-30
19.9084056635863,50.0841217442041,41002,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9098027400582,50.0841348732016,41003,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9111998175604,50.0841479853896,41004,1,0,2,3,1,0,2,3,1,0,2,3,2015-06-30
19.9125968960917,50.0841610807683,41005,3,0,0,3,3,0,0,3,2,3,0,5,2017-04-30
19.9139939756507,50.0841741593375,41006,4,0,0,4,3,0,0,3,2,0,0,2,2017-04-30
19.9153910562361,50.0841872210972,41007,4,0,2,6,4,0,4,8,4,0,4,8,2016-12-31
19.9167881378466,50.0842002660473,41008,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9181852204809,50.0842132941879,41009,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9195823041376,50.084226305519,41010,0,0,4,4,0,0,4,4,0,0,4,4,2015-06-30
19.9209793888154,50.0842393000404,41011,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9223764745131,50.0842522777522,41012,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9237735612292,50.0842652386543,41013,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9251706489625,50.0842781827467,41014,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9279648274753,50.0843040205023,41016,0,1,0,1,0,1,0,1,0,1,0,1,2015-06-30
19.930759010041,50.0843297910188,41018,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9321561028404,50.0843426510623,41019,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9363473872888,50.0843811303334,41022,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9377444841173,50.0843939231372,41023,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.9391415819497,50.084406699131,41024,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9405386807849,50.0844194583148,41025,0,5,0,5,0,5,0,5,0,5,0,5,2015-06-30
19.9419357806213,50.0844322006885,41026,0,0,2,2,0,0,2,2,0,0,2,2,2015-06-30
19.9433328814578,50.0844449262522,41027,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.944729983293,50.0844576350058,41028,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9461270861256,50.0844703269492,41029,0,0,1,1,0,0,1,1,0,0,1,1,2015-06-30
19.9475241899542,50.0844830020825,41030,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.9489212947776,50.0844956604055,41031,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9503184005944,50.0845083019184,41032,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9517155074033,50.084520926621,41033,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.953112615203,50.0845335345133,41034,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9545097239922,50.0845461255954,41035,0,2,0,2,0,2,0,2,0,2,0,2,2014-10-15
19.9559068337695,50.0845586998671,41036,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9573039445336,50.0845712573284,41037,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9587010562833,50.0845837979793,41038,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9600981690171,50.0845963218198,41039,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9614952827339,50.0846088288499,41040,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9628923974321,50.0846213190695,41041,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9642895131106,50.0846337924785,41042,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.965686629768,50.0846462490771,41043,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9670837474031,50.0846586888651,41044,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9698779856006,50.0846835180092,41046,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9712751061605,50.0846959073654,41047,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9740693501959,50.0847206356456,41049,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9754664736687,50.0847329745696,41050,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.97686359811,50.0847452966829,41051,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9782607235183,50.0847576019853,41052,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9796578498923,50.084769890477,41053,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9810549772307,50.0847821621578,41054,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9824521055321,50.0847944170277,41055,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9838492347954,50.0848066550868,41056,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9936291664566,50.0848918507927,41063,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9950263033665,50.0849039543636,41064,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9964234412262,50.0849160411233,41065,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9978205800345,50.0849281110719,41066,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0006148604915,50.0849522005353,41068,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0020120021376,50.0849642200502,41069,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.003409144727,50.0849762227538,41070,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0048062882584,50.0849882086461,41071,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0076005781417,50.0850121299966,41073,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0089977244911,50.0850240654548,41074,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0103948717771,50.0850359841016,41075,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.0117920199985,50.0850478859369,41076,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
20.013189169154,50.0850597709607,41077,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0145863192422,50.0850716391731,41078,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0159834702619,50.0850834905739,41079,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0173806222116,50.0850953251632,41080,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0201749288961,50.085118943907,41082,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0215720836281,50.0851307280614,41083,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0229692392851,50.0851424954042,41084,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0243663958655,50.0851542459354,41085,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0257635533681,50.0851659796548,41086,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0271607117915,50.0851776965624,41087,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0299550313957,50.0852010799424,41089,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.0313521925739,50.0852127464147,41090,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0327493546676,50.0852243960751,41091,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0341465176755,50.0852360289237,41092,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0355436815964,50.0852476449604,41093,3,0,0,3,3,0,0,3,3,0,0,3,2015-10-30
20.0369408464289,50.0852592441851,41094,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0383380121718,50.0852708265979,41095,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0397351788236,50.0852823921987,41096,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0411323463831,50.0852939409875,41097,0,2,0,2,0,2,0,2,0,2,0,2,2015-10-30
20.0425295148489,50.0853054729643,41098,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.0439266842197,50.085316988129,41099,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
20.0453238544943,50.0853284864817,41100,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.0481181977492,50.0853514327506,41102,2,1,0,3,2,1,0,3,2,1,0,3,2015-10-30
20.049515370727,50.0853628806669,41103,3,0,0,3,1,0,0,1,1,0,0,1,2016-12-31
20.0509125446032,50.0853743117709,41104,5,0,0,5,4,0,0,4,4,0,0,4,2016-12-31
20.0523097193764,50.0853857260628,41105,4,0,0,4,3,0,0,3,3,0,0,3,2016-12-31
20.0537068950455,50.0853971235424,41106,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0578984274143,50.0854312151075,41109,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.0592956066533,50.0854425453379,41110,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0606927867815,50.085453858756,41111,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0620899677976,50.0854651553616,41112,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0634871497002,50.0854764351548,41113,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0648843324881,50.0854876981356,41114,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0662815161599,50.0854989443039,41115,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0676787007142,50.0855101736598,41116,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0690758861499,50.0855213862031,41117,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0704730724655,50.0855325819338,41118,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0718702596597,50.085543760852,41119,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0732674477312,50.0855549229576,41120,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0746646366788,50.0855660682506,41121,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.1012113913651,50.0857746343858,41140,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1026085975553,50.0857854434211,41141,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1207723547411,50.0859244308753,41154,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1445251717783,50.0861018962603,41171,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.1459224036514,50.086112184077,41172,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.1473196363318,50.0861224550798,41173,5,3,0,8,2,3,0,5,2,3,0,5,2016-12-31
20.1487168698183,50.0861327092687,41174,2,0,0,2,2,0,0,2,2,0,0,2,2015-10-30
20.1501141041095,50.0861429466436,41175,3,0,0,3,1,0,0,1,1,0,0,1,2016-12-31
20.1515113392041,50.0861531672046,41176,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1529085751008,50.0861633709517,41177,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1543058117982,50.0861735578847,41178,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1640864909907,50.0862443956221,41185,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1654837340467,50.0862544480423,41186,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
19.8301273043309,50.0851575216401,41208,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8385097342605,50.085241696509,41214,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8399068097654,50.0852556668228,41215,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.842700964063,50.0852835570237,41217,0,0,1,1,0,0,1,1,0,0,1,1,2015-06-30
19.8440980428533,50.0852974769106,41218,0,2,0,2,0,2,0,2,0,2,0,2,2015-06-30
19.845495122736,50.0853113799886,41219,3,0,0,3,3,0,0,3,2,0,0,2,2017-07-31
19.8468922037099,50.0853252662574,41220,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8482892857736,50.0853391357172,41221,0,0,9,9,0,0,9,9,0,0,9,9,2015-06-30
19.8496863689259,50.0853529883678,41222,0,0,5,5,0,0,5,5,0,0,5,5,2015-06-30
19.8510834531654,50.0853668242093,41223,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8524805384908,50.0853806432416,41224,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8566718009693,50.085421999483,41227,5,0,2,7,4,0,2,6,4,0,2,6,2016-12-31
19.8580688906251,50.0854357512783,41228,0,1,0,1,0,1,0,1,0,1,0,1,2015-06-30
19.8594659813602,50.0854494862642,41229,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8804434123103,50.0847545641913,41241,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.8818404940158,50.0847680297971,41242,1,0,2,3,1,0,2,3,1,0,2,3,2015-06-30
19.883237576778,50.0847814785935,41243,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8888259183689,50.0848351056851,41247,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8902230063954,50.0848484704344,41248,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8916200954708,50.0848618183741,41249,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8930171855939,50.0848751495043,41250,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8944142767631,50.084888463825,41251,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8958113689774,50.084901761336,41252,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8972084622352,50.0849150420374,41253,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8986055565353,50.0849283059291,41254,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9000026518765,50.0849415530112,41255,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.9013997482572,50.0849547832835,41256,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9027968456764,50.084967996746,41257,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9041939441325,50.0849811933988,41258,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9055910436244,50.0849943732417,41259,3,0,0,3,3,0,0,3,2,0,0,2,2017-04-30
19.9069881441506,50.0850075362748,41260,4,2,2,8,4,0,2,6,4,0,2,6,2016-12-31
19.9083852457099,50.085020682498,41261,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.909782348301,50.0850338119113,41262,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
